,# source_id,ra,dec,pmra,pmdec,x,y,vx,vy,plx,memberprob,pmcorr,pmrae,pmdece,plxe
2431,4064109681467837568,270.728481,-26.060827,-6.6547,-2.7299,-0.0118,0.0117,0.34363543307086797,-0.21475748031496034,0.088,0.99873,-0.0818,0.1332,0.0966,0.151
2434,4064109681410095744,270.731613,-26.062485,-7.543,-2.5862,-0.009,0.01,-0.5446645669291321,-0.07105748031495995,0.635,0.99055,-0.2029,0.4985,0.3198,0.5547
2437,4064109681410095616,270.733076,-26.061193,-6.7589,-2.3044,-0.0077,0.0113,0.23943543307086834,0.2107425196850401,0.0787,0.99868,-0.113,0.17,0.1215,0.1945
2438,4064109612690614144,270.733965,-26.060671,-7.2927,-2.1748,-0.0069,0.0118,-0.29436456692913193,0.34034251968504003,1.2001,0.98179,-0.2984,0.7337,0.4679,0.9263
2441,4064109681410122112,270.73275,-26.060144,-6.632,-2.2286,-0.008,0.0124,0.36633543307086835,0.28654251968503974,-0.3209,0.98466,-0.1798,0.6284,0.4116,0.6606
2448,4064109608392665088,270.738201,-26.062384,-7.0786,-2.9379,-0.0031,0.0101,-0.08026456692913175,-0.4227574803149601,0.0204,0.99769,0.1494,0.2239,0.1586,0.2257
2450,4064109990647596032,270.740498,-26.062273,-6.6894,-1.6857,-0.001,0.0102,0.308935433070868,0.8294425196850399,0.6285,0.9528,-0.0155,0.3969,0.2713,0.4092
2457,4064109681410100224,270.735623,-26.058737,-6.773,-2.0263,-0.0054,0.0138,0.22533543307086834,0.4888425196850399,1.3199,0.9631,-0.1831,0.7509,0.4741,0.7665
2461,4064109608392668928,270.74255,-26.068266,-6.7741,-2.7142,0.0008,0.0042,0.22423543307086824,-0.19905748031496007,0.2564,0.99913,-0.0086,0.2307,0.162,0.2501
2469,4064109612690316544,270.741576,-26.066264,-6.4822,-2.0016,-0.0001,0.0062,0.5161354330708683,0.51354251968504,-0.6059,0.99431,0.0069,0.3085,0.2189,0.4087
2471,4064109608392671232,270.743891,-26.066995,-6.5648,-2.5622,0.002,0.0055,0.43353543307086806,-0.04705748031495993,0.1159,0.99961,-0.0449,0.108,0.0745,0.1179
2472,4064109612690344320,270.743825,-26.066368,-7.298,-2.4471,0.0019,0.0061,-0.299664566929132,0.06804251968504005,0.4622,0.99717,-0.193,0.2134,0.148,0.2156
2473,4064109990647462912,270.744262,-26.066158,-7.2735,-2.6071,0.0023,0.0063,-0.27516456692913227,-0.0919574803149601,-0.4375,0.99918,-0.0934,0.2127,0.1562,0.2878
